"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible","bikes_allowed"
"28109_700",1,292069336,"James-Watt-Str.","415001",0,,512,1,0
"28109_700",2,292779941,"James-Watt-Str.","415002",0,,512,1,0
"28109_700",1,292069316,"James-Watt-Str.","415003",0,,512,1,0
"28109_700",1,292069299,"James-Watt-Str.","415005",0,,512,1,0
"28109_700",2,292779967,"James-Watt-Str.","415006",0,,512,1,0
"28109_700",1,292069340,"James-Watt-Str.","415007",0,,512,1,0
"28109_700",2,292779953,"James-Watt-Str.","415008",0,,512,1,0
"28109_700",1,292069338,"James-Watt-Str.","415009",0,,512,1,0
"28109_700",2,292779951,"James-Watt-Str.","415010",0,,512,1,0
"28109_700",1,292069335,"James-Watt-Str.","415011",0,,512,1,0
"28109_700",2,292779907,"James-Watt-Str.","415012",0,,514,1,0
"28109_700",1,292069334,"James-Watt-Str.","415013",0,,512,1,0
"28109_700",2,292779947,"James-Watt-Str.","415014",0,,512,1,0
"28109_700",1,292069332,"James-Watt-Str.","415015",0,,512,1,0
"28109_700",1,292069331,"James-Watt-Str.","415017",0,,512,1,0
"28109_700",1,292069330,"James-Watt-Str.","415019",0,,512,1,0
"28109_700",1,292069329,"James-Watt-Str.","415021",0,,512,1,0
"28109_700",1,292069328,"James-Watt-Str.","415023",0,,512,1,0
"28109_700",1,292069326,"James-Watt-Str.","415025",0,,512,1,0
"28109_700",1,292069325,"James-Watt-Str.","415027",0,,512,1,0
"28109_700",1,292069324,"James-Watt-Str.","415029",0,,512,1,0
"28109_700",1,292069323,"James-Watt-Str.","415031",0,,512,1,0
"28109_700",1,292069322,"James-Watt-Str.","415033",0,,512,1,0
"28109_700",1,292069321,"James-Watt-Str.","415035",0,,512,1,0
"28109_700",1,292069320,"James-Watt-Str.","415037",0,,512,1,0
"28109_700",1,292069319,"James-Watt-Str.","415039",0,,512,1,0
"28109_700",1,292069318,"James-Watt-Str.","415041",0,,512,1,0
"28109_700",1,292069317,"James-Watt-Str.","415043",0,,512,1,0
"28109_700",1,292069315,"James-Watt-Str.","415045",0,,512,1,0
"28109_700",1,292069314,"James-Watt-Str.","415047",0,,512,1,0
"28109_700",1,292069313,"James-Watt-Str.","415049",0,,512,1,0
"28109_700",1,292069312,"James-Watt-Str.","415051",0,,512,1,0
"28109_700",1,292069311,"James-Watt-Str.","415053",0,,512,1,0
"28109_700",1,292069310,"James-Watt-Str.","415055",0,,512,1,0
"28109_700",1,292069309,"James-Watt-Str.","415057",0,,512,1,0
"28109_700",1,292069308,"James-Watt-Str.","415059",0,,512,1,0
"28109_700",3,292779921,"James-Watt-Str.","415061",0,,512,1,0
"28109_700",3,292779920,"James-Watt-Str.","415063",0,,512,1,0
"28109_700",3,292779919,"James-Watt-Str.","415065",0,,512,1,0
"28109_700",3,292779918,"James-Watt-Str.","415067",0,,512,1,0
"28109_700",3,292779917,"James-Watt-Str.","415069",0,,512,1,0
"28109_700",3,292779916,"James-Watt-Str.","415073",0,,512,1,0
"28109_700",3,292779915,"James-Watt-Str.","415075",0,,512,1,0
"28109_700",3,292779914,"James-Watt-Str.","415077",0,,512,1,0
"28109_700",3,292779912,"James-Watt-Str.","415079",0,,512,1,0
"28109_700",3,292779911,"James-Watt-Str.","415081",0,,512,1,0
"28109_700",3,292779910,"James-Watt-Str.","415083",0,,512,1,0
"28109_700",3,292779909,"James-Watt-Str.","415085",0,,512,1,0
"28109_700",3,292779908,"James-Watt-Str.","415087",0,,512,1,0
"28109_700",3,292779971,"James-Watt-Str.","415091",0,,512,1,0
"28109_700",3,292779970,"James-Watt-Str.","415093",0,,512,1,0
"28109_700",3,292779969,"James-Watt-Str.","415097",0,,512,1,0
"28109_700",3,292779968,"James-Watt-Str.","415099",0,,512,1,0
"28109_700",3,292779966,"James-Watt-Str.","415101",0,,512,1,0
"28109_700",3,292779965,"James-Watt-Str.","415103",0,,512,1,0
"28109_700",3,292779964,"James-Watt-Str.","415105",0,,512,1,0
"28109_700",3,292779963,"James-Watt-Str.","415107",0,,512,1,0
"28109_700",3,292779962,"James-Watt-Str.","415109",0,,512,1,0
"28109_700",3,292779961,"James-Watt-Str.","415111",0,,512,1,0
"28109_700",3,292779960,"James-Watt-Str.","415113",0,,512,1,0
"28109_700",3,292779959,"James-Watt-Str.","415115",0,,512,1,0
"28109_700",3,292779958,"James-Watt-Str.","415117",0,,512,1,0
"28109_700",3,292779957,"James-Watt-Str.","415119",0,,512,1,0
"28109_700",3,292779956,"James-Watt-Str.","415121",0,,512,1,0
"28109_700",3,292779955,"James-Watt-Str.","415123",0,,512,1,0
"28109_700",2,292779906,"Fürstenwalde, O-Lilienthal-Str/EinkaufszentrumNord","415001",1,,515,1,0
"28109_700",1,292069286,"Bahnhof","415002",1,,513,1,0
"28109_700",2,292779871,"Bahnhof","415003",1,,513,1,0
"28109_700",1,292069271,"Bahnhof","415004",1,,513,1,0
"28109_700",2,292779860,"Bahnhof","415005",1,,513,1,0
"28109_700",1,292069291,"Bahnhof","415006",1,,513,1,0
"28109_700",2,292779877,"Bahnhof","415007",1,,513,1,0
"28109_700",1,292069290,"Bahnhof","415008",1,,513,1,0
"28109_700",2,292779876,"Bahnhof","415009",1,,513,1,0
"28109_700",1,292069289,"Bahnhof","415010",1,,513,1,0
"28109_700",2,292779875,"Bahnhof","415011",1,,513,1,0
"28109_700",1,292069288,"Bahnhof","415012",1,,513,1,0
"28109_700",2,292779874,"Bahnhof","415013",1,,513,1,0
"28109_700",1,292069287,"Bahnhof","415014",1,,513,1,0
"28109_700",2,292779873,"Bahnhof","415015",1,,513,1,0
"28109_700",1,292069285,"Bahnhof","415016",1,,513,1,0
"28109_700",2,292779872,"Bahnhof","415017",1,,513,1,0
"28109_700",1,292069284,"Bahnhof","415018",1,,513,1,0
"28109_700",1,292069283,"Bahnhof","415020",1,,513,1,0
"28109_700",1,292069282,"Bahnhof","415022",1,,513,1,0
"28109_700",1,292069281,"Bahnhof","415024",1,,513,1,0
"28109_700",1,292069280,"Bahnhof","415026",1,,513,1,0
"28109_700",1,292069279,"Bahnhof","415028",1,,513,1,0
"28109_700",1,292069278,"Bahnhof","415030",1,,513,1,0
"28109_700",1,292069277,"Bahnhof","415032",1,,513,1,0
"28109_700",1,292069276,"Bahnhof","415034",1,,513,1,0
"28109_700",1,292069275,"Bahnhof","415036",1,,513,1,0
"28109_700",1,292069274,"Bahnhof","415038",1,,513,1,0
"28109_700",1,292069273,"Bahnhof","415040",1,,513,1,0
"28109_700",1,292069272,"Bahnhof","415042",1,,513,1,0
"28109_700",3,292779870,"Bahnhof","415044",1,,513,1,0
"28109_700",3,292779869,"Bahnhof","415046",1,,513,1,0
"28109_700",3,292779868,"Bahnhof","415048",1,,513,1,0
"28109_700",3,292779867,"Bahnhof","415050",1,,513,1,0
"28109_700",3,292779866,"Bahnhof","415052",1,,513,1,0
"28109_700",3,292779865,"Bahnhof","415054",1,,513,1,0
"28109_700",3,292779864,"Bahnhof","415056",1,,513,1,0
"28109_700",3,292779863,"Bahnhof","415060",1,,513,1,0
"28109_700",3,292779862,"Bahnhof","415062",1,,513,1,0
"28109_700",3,292779861,"Bahnhof","415064",1,,513,1,0
"28109_700",4,292779859,"Bahnhof","415068",1,,513,1,0
"28109_700",3,292779858,"Bahnhof","415070",1,,513,1,0
"28109_700",3,292779857,"Bahnhof","415072",1,,513,1,0
"28109_700",3,292779856,"Bahnhof","415074",1,,513,1,0
"28109_700",3,292779855,"Bahnhof","415076",1,,513,1,0
"28109_700",3,292779854,"Bahnhof","415078",1,,513,1,0
"28109_700",3,292779853,"Bahnhof","415080",1,,513,1,0
"28109_700",3,292779852,"Bahnhof","415082",1,,513,1,0
"28109_700",3,292779851,"Bahnhof","415084",1,,513,1,0
"28109_700",3,292779850,"Bahnhof","415086",1,,513,1,0
"28109_700",3,292779884,"Bahnhof","415090",1,,513,1,0
"28109_700",3,292779883,"Bahnhof","415092",1,,513,1,0
"28109_700",3,292779882,"Bahnhof","415094",1,,513,1,0
"28109_700",3,292779881,"Bahnhof","415096",1,,513,1,0
"28109_700",3,292779880,"Bahnhof","415098",1,,513,1,0
"28109_700",3,292779879,"Bahnhof","415100",1,,513,1,0
"28109_700",3,292779878,"Bahnhof","415102",1,,513,1,0
"27544_700",5,292779323,"Ausflugslinie Schlaubetal","344001",0,,508,0,0
"27544_700",5,292779322,"Bremsdorf, B 246","344003",0,,507,0,0
"27544_700",5,292779321,"Ausflugslinie Schlaubetal","344005",0,,506,0,0
"27544_700",5,292779320,"Ausflugslinie Schlaubetal","344007",0,,506,0,0
"27544_700",5,292779319,"Ausflugslinie Schlaubetal","344002",1,,511,0,0
"27544_700",5,292779318,"Ausflugslinie Schlaubetal","344004",1,,509,0,0
"27544_700",5,292779317,"Ausflugslinie Schlaubetal","344006",1,,510,0,0
"27544_700",5,292779316,"Ausflugslinie Schlaubetal","344008",1,,510,0,0
"27317_700",6,288589506,"Königs Wusterhausen","733024",0,,505,1,0
"27317_700",7,292781101,"Königs Wusterhausen","733024",0,9352,505,1,0
"27316_700",2,292781100,"Bindow","722001",0,,503,1,0
"27316_700",2,292781098,"Bindow","722003",0,,503,1,0
"27316_700",2,292781097,"Bindow","722005",0,,503,1,0
"27316_700",2,292781096,"Bindow","722007",0,,503,1,0
"27316_700",1,288589504,"Bindow","722063",0,,503,1,0
"27316_700",2,292781095,"Königs Wusterhausen","722002",1,,504,1,0
"27316_700",2,292781094,"Königs Wusterhausen","722004",1,,504,1,0
"27316_700",2,292781093,"Königs Wusterhausen","722006",1,,504,1,0
"27316_700",2,292781092,"Königs Wusterhausen","722008",1,,504,1,0
"27316_700",1,288589496,"Königs Wusterhausen","722060",1,,504,1,0
"27315_700",6,292070465,"Eisenhüttenstadt Bahnhof","464007",0,6654,499,1,0
"27315_700",6,292070464,"Eisenhüttenstadt Bahnhof","464005",0,6663,498,1,0
"27315_700",6,292070467,"Eisenhüttenstadt Bahnhof","464001",0,6664,496,1,0
"27315_700",6,292070466,"Eisenhüttenstadt Bahnhof","464003",0,6671,499,1,0
"27315_700",6,292070461,"Eisenhüttenstadt Bahnhof","464009",0,6672,497,1,0
"27315_700",6,292070462,"Eisenhüttenstadt Bahnhof","464013",0,6676,497,1,0
"27315_700",6,292070463,"Eisenhüttenstadt Bahnhof","464011",0,6677,497,1,0
"27315_700",7,292781088,"Eisenhüttenstadt Bahnhof","464007",0,9526,499,1,0
"27315_700",7,292781087,"Eisenhüttenstadt Bahnhof","464005",0,9536,498,1,0
"27315_700",7,292781090,"Eisenhüttenstadt Bahnhof","464001",0,9537,496,1,0
"27315_700",7,292781089,"Eisenhüttenstadt Bahnhof","464003",0,9544,499,1,0
"27315_700",7,292781084,"Eisenhüttenstadt Bahnhof","464009",0,9545,497,1,0
"27315_700",7,292781085,"Eisenhüttenstadt Bahnhof","464013",0,9549,497,1,0
"27315_700",7,292781086,"Eisenhüttenstadt Bahnhof","464011",0,9550,497,1,0
"27315_700",6,292070451,"Fünfeichen, Schule","464008",1,6668,501,1,0
"27315_700",6,292070452,"Fünfeichen, Schule","464016",1,6669,501,1,0
"27315_700",6,292070453,"Fünfeichen, Schule","464012",1,6670,501,1,0
"27315_700",6,292070454,"Müllrose, Jahnstr.","464004",1,6671,500,1,0
"27315_700",6,292070455,"Müllrose, Markt","464006",1,6672,502,1,0
"27315_700",6,292070456,"Müllrose, Markt","464002",1,6673,502,1,0
"27315_700",6,292070457,"Müllrose, Markt","464020",1,6674,502,1,0
"27315_700",6,292070458,"Müllrose, Markt","464018",1,6675,502,1,0
"27315_700",6,292070459,"Müllrose, Markt","464014",1,6676,502,1,0
"27315_700",6,292070460,"Müllrose, Markt","464010",1,6677,502,1,0
"27315_700",7,292781074,"Fünfeichen, Schule","464008",1,9541,501,1,0
"27315_700",7,292781075,"Fünfeichen, Schule","464016",1,9542,501,1,0
"27315_700",7,292781076,"Fünfeichen, Schule","464012",1,9543,501,1,0
"27315_700",7,292781077,"Müllrose, Jahnstr.","464004",1,9544,500,1,0
"27315_700",7,292781078,"Müllrose, Markt","464006",1,9545,502,1,0
"27315_700",7,292781079,"Müllrose, Markt","464002",1,9546,502,1,0
"27315_700",7,292781080,"Müllrose, Markt","464020",1,9547,502,1,0
"27315_700",7,292781081,"Müllrose, Markt","464018",1,9548,502,1,0
"27315_700",7,292781082,"Müllrose, Markt","464014",1,9549,502,1,0
"27315_700",7,292781083,"Müllrose, Markt","464010",1,9550,502,1,0
"27314_700",1,292070441,"Müllrose, Markt","463005",0,,489,1,0
"27314_700",1,292070448,"Müllrose, Markt","463013",0,,489,1,0
"27314_700",1,292070438,"Müllrose, Jahnstr.","463015",0,,490,1,0
"27314_700",3,292781070,"Müllrose, Markt","463015",0,,489,1,0
"27314_700",8,292070446,"Müllrose, Markt","463019",0,,489,1,0
"27314_700",8,292070445,"Müllrose, Markt","463021",0,,489,1,0
"27314_700",8,292070444,"Müllrose, Markt","463023",0,,489,1,0
"27314_700",6,292070442,"Müllrose, Markt","463027",0,,489,1,0
"27314_700",7,292781065,"Müllrose, Markt","463027",0,,489,1,0
"27314_700",6,292070439,"Fünfeichen, Schule","463007",0,6663,491,1,0
"27314_700",6,292070440,"Müllrose, Markt","463003",0,6664,488,1,0
"27314_700",6,292070443,"Müllrose, Markt","463025",0,6665,489,1,0
"27314_700",6,292070449,"Müllrose, Markt","463011",0,6666,489,1,0
"27314_700",6,292070450,"Müllrose, Markt","463001",0,6667,489,1,0
"27314_700",7,292781062,"Fünfeichen, Schule","463007",0,9536,491,1,0
"27314_700",7,292781063,"Müllrose, Markt","463003",0,9537,488,1,0
"27314_700",7,292781066,"Müllrose, Markt","463025",0,9538,489,1,0
"27314_700",7,292781072,"Müllrose, Markt","463011",0,9539,489,1,0
"27314_700",7,292781073,"Müllrose, Markt","463001",0,9540,489,1,0
"27314_700",8,292070436,"Eisenhüttenstadt Bahnhof","463002",1,,492,1,0
"27314_700",1,292070429,"Eisenhüttenstadt Bahnhof","463004",1,,495,1,0
"27314_700",1,292070430,"Eisenhüttenstadt Bahnhof","463006",1,,492,1,0
"27314_700",8,292070431,"Eisenhüttenstadt Bahnhof","463008",1,,492,1,0
"27314_700",1,292070426,"Eisenhüttenstadt Bahnhof","463010",1,,494,1,0
"27314_700",1,292070428,"Eisenhüttenstadt Bahnhof","463016",1,,494,1,0
"27314_700",3,292781060,"Eisenhüttenstadt Bahnhof","463020",1,,492,1,0
"27314_700",1,292070427,"Eisenhüttenstadt Bahnhof","463022",1,,494,1,0
"27314_700",8,292070434,"Eisenhüttenstadt Bahnhof","463026",1,,492,1,0
"27314_700",6,292070432,"Eisenhüttenstadt Bahnhof","463030",1,6597,492,1,0
"27314_700",6,292070425,"Eisenhüttenstadt Bahnhof","463012",1,6668,493,1,0
"27314_700",6,292070423,"Eisenhüttenstadt Bahnhof","463018",1,6669,493,1,0
"27314_700",6,292070424,"Eisenhüttenstadt Bahnhof","463014",1,6670,493,1,0
"27314_700",6,292070433,"Eisenhüttenstadt Bahnhof","463028",1,6674,492,1,0
"27314_700",6,292070435,"Eisenhüttenstadt Bahnhof","463024",1,6675,492,1,0
"27314_700",7,292781055,"Eisenhüttenstadt Bahnhof","463030",1,9460,492,1,0
"27314_700",7,292781048,"Eisenhüttenstadt Bahnhof","463012",1,9541,493,1,0
"27314_700",7,292781046,"Eisenhüttenstadt Bahnhof","463018",1,9542,493,1,0
"27314_700",7,292781047,"Eisenhüttenstadt Bahnhof","463014",1,9543,493,1,0
"27314_700",7,292781056,"Eisenhüttenstadt Bahnhof","463028",1,9547,492,1,0
"27314_700",7,292781058,"Eisenhüttenstadt Bahnhof","463024",1,9548,492,1,0
"27313_700",1,292070417,"Frankfurt (Oder), Bahnhof","462003",0,,483,1,0
"27313_700",1,292070415,"Frankfurt (Oder), Bahnhof","462005",0,,483,1,0
"27313_700",1,292070414,"Müllrose, Markt","462007",0,,484,1,0
"27313_700",8,292070416,"Frankfurt (Oder), Bahnhof","462009",0,,483,1,0
"27313_700",1,292070420,"Frankfurt (Oder), Bahnhof","462015",0,,483,1,0
"27313_700",6,292070412,"Frankfurt (Oder), Bahnhof","462017",0,6452,482,1,0
"27313_700",6,292070418,"Frankfurt (Oder), Bahnhof","462023",0,6584,483,1,0
"27313_700",6,292070411,"Frankfurt (Oder), Bahnhof","462021",0,6585,482,1,0
"27313_700",6,292070413,"Frankfurt (Oder), Bahnhof","462013",0,6587,482,1,0
"27313_700",6,292070421,"Frankfurt (Oder), Bahnhof","462011",0,6588,483,1,0
"27313_700",6,292070422,"Frankfurt (Oder), Bahnhof","462001",0,6589,483,1,0
"27313_700",6,292070419,"Frankfurt (Oder), Bahnhof","462019",0,6660,483,1,0
"27313_700",9,292781035,"Frankfurt (Oder), Bahnhof","462017",0,9276,482,1,0
"27313_700",9,292781041,"Frankfurt (Oder), Bahnhof","462023",0,9442,483,1,0
"27313_700",9,292781034,"Frankfurt (Oder), Bahnhof","462021",0,9443,482,1,0
"27313_700",9,292781036,"Frankfurt (Oder), Bahnhof","462013",0,9445,482,1,0
"27313_700",9,292781044,"Frankfurt (Oder), Bahnhof","462011",0,9447,483,1,0
"27313_700",9,292781045,"Frankfurt (Oder), Bahnhof","462001",0,9452,483,1,0
"27313_700",7,292781042,"Frankfurt (Oder), Bahnhof","462019",0,9533,483,1,0
"27313_700",1,292070401,"Beeskow Bahnhof","462004",1,,485,1,0
"27313_700",1,292070400,"Beeskow Bahnhof","462006",1,,486,1,0
"27313_700",1,292070399,"Beeskow Bahnhof","462008",1,,487,1,0
"27313_700",8,292070410,"Beeskow Bahnhof","462010",1,,485,1,0
"27313_700",8,292070406,"Beeskow Bahnhof","462018",1,,485,1,0
"27313_700",6,292070402,"Beeskow Bahnhof","462024",1,6656,485,1,0
"27313_700",6,292070403,"Beeskow Bahnhof","462022",1,6657,485,1,0
"27313_700",6,292070404,"Beeskow Bahnhof","462020",1,6658,485,1,0
"27313_700",6,292070405,"Beeskow Bahnhof","462002",1,6659,485,1,0
"27313_700",6,292070407,"Beeskow Bahnhof","462016",1,6660,485,1,0
"27313_700",6,292070408,"Beeskow Bahnhof","462014",1,6661,485,1,0
"27313_700",6,292070409,"Beeskow Bahnhof","462012",1,6662,485,1,0
"27313_700",9,292781025,"Beeskow Bahnhof","462024",1,9529,485,1,0
"27313_700",9,292781026,"Beeskow Bahnhof","462022",1,9530,485,1,0
"27313_700",7,292781027,"Beeskow Bahnhof","462020",1,9531,485,1,0
"27313_700",9,292781028,"Beeskow Bahnhof","462002",1,9532,485,1,0
"27313_700",7,292781030,"Beeskow Bahnhof","462016",1,9533,485,1,0
"27313_700",9,292781031,"Beeskow Bahnhof","462014",1,9534,485,1,0
"27313_700",9,292781032,"Beeskow Bahnhof","462012",1,9535,485,1,0
"27312_700",8,292070398,"Steinsdorf, Bomsdorfer Str.","461001",0,,470,1,0
"27312_700",1,292070395,"Steinsdorf, Bomsdorfer Str.","461003",0,,472,1,0
"27312_700",1,292070393,"Bomsdorf, Dorfstr.","461005",0,,474,1,0
"27312_700",8,292070391,"Bomsdorf, Dorfstr.","461007",0,,471,1,0
"27312_700",1,292070389,"Steinsdorf, Bomsdorfer Str.","461009",0,,473,1,0
"27312_700",3,292781015,"Bomsdorf, Dorfstr.","461011",0,,471,1,0
"27312_700",1,292070394,"Bomsdorf, Dorfstr.","461011",0,,474,1,0
"27312_700",1,292070390,"Steinsdorf, Bomsdorfer Str.","461013",0,,473,1,0
"27312_700",8,292070397,"Steinsdorf, Bomsdorfer Str.","461015",0,,469,1,0
"27312_700",8,292070396,"Steinsdorf, Bomsdorfer Str.","461017",0,,469,1,0
"27312_700",1,292070382,"Eisenhüttenstadt, Friedrich-List-Str.","461002",1,,477,1,0
"27312_700",8,292070381,"Eisenhüttenstadt Bahnhof","461004",1,,478,1,0
"27312_700",1,292070380,"Eisenhüttenstadt Bahnhof","461006",1,,476,1,0
"27312_700",8,292070379,"Eisenhüttenstadt","461008",1,,480,1,0
"27312_700",8,292070388,"Neuzelle, Schule","461010",1,,479,1,0
"27312_700",1,292070384,"Eisenhüttenstadt Bahnhof","461012",1,,475,1,0
"27312_700",1,292070387,"Neuzelle, Schule","461014",1,,479,1,0
"27312_700",1,292070386,"Neuzelle, Schule","461016",1,,479,1,0
"27312_700",1,292070383,"Eisenhüttenstadt Bahnhof","461018",1,,481,1,0
"27312_700",8,292070385,"Neuzelle, Schule","461020",1,,479,1,0
"27311_700",1,292070374,"Steinsdorf, Bomsdorfer Str.","460003",0,,454,1,0
"27311_700",3,292780995,"Steinsdorf, Bomsdorfer Str.","460005",0,,455,1,0
"27311_700",8,292070371,"Steinsdorf, Bomsdorfer Str.","460009",0,,455,1,0
"27311_700",1,292070370,"Möbiskruge, Lindenstr.","460011",0,,459,1,0
"27311_700",1,292070369,"Neuzelle, Schule","460013",0,,456,1,0
"27311_700",3,292780996,"Steinsdorf, Bomsdorfer Str.","460015",0,,455,1,0
"27311_700",1,292070378,"Neuzelle, Schule","460017",0,,460,1,0
"27311_700",1,292070377,"Neuzelle, Schule","460019",0,,458,1,0
"27311_700",1,292070376,"Bomsdorf, Dorfstr.","460021",0,,457,1,0
"27311_700",8,292070375,"Bomsdorf, Dorfstr.","460023",0,,457,1,0
"27311_700",1,292070368,"Eisenhüttenstadt Bahnhof","460002",1,,468,1,0
"27311_700",8,292070361,"Eisenhüttenstadt Bahnhof","460008",1,,467,1,0
"27311_700",8,292070360,"Eisenhüttenstadt Bahnhof","460010",1,,467,1,0
"27311_700",1,292070359,"Eisenhüttenstadt Bahnhof","460012",1,,461,1,0
"27311_700",1,292070367,"Eisenhüttenstadt Bahnhof","460016",1,,466,1,0
"27311_700",3,292780985,"Eisenhüttenstadt Bahnhof","460018",1,,467,1,0
"27311_700",1,292070365,"Eisenhüttenstadt Bahnhof","460020",1,,464,1,0
"27311_700",8,292070366,"Eisenhüttenstadt Bahnhof","460022",1,,466,1,0
"27311_700",6,292070358,"Eisenhüttenstadt Bahnhof","460014",1,,463,1,0
"27311_700",6,292070364,"Eisenhüttenstadt Bahnhof","460024",1,,465,1,0
"27311_700",7,292780981,"Eisenhüttenstadt Bahnhof","460014",1,,463,1,0
"27311_700",9,292780987,"Eisenhüttenstadt Bahnhof","460024",1,,465,1,0
"27311_700",6,292070363,"Eisenhüttenstadt Bahnhof","460004",1,6461,462,1,0
"27311_700",7,292780986,"Eisenhüttenstadt Bahnhof","460004",1,9290,462,1,0
"27310_700",10,292070353,"Friedland Markt","459003",0,,445,1,0
"27310_700",11,292780974,"Friedland Markt","459003",0,,451,1,0
"27310_700",11,292780973,"Friedland Markt","459005",0,,450,1,0
"27310_700",10,292070356,"Friedland, Markt","459005",0,,446,1,0
"27310_700",10,292070354,"Friedland Markt","459007",0,,445,1,0
"27310_700",11,292780975,"Friedland Markt","459007",0,,451,1,0
"27310_700",6,292070357,"Friedland Markt","459001",0,6655,444,1,0
"27310_700",11,292780978,"Friedland, Markt","459001",0,9527,449,1,0
"27310_700",12,292780980,"Friedland Markt","459001",0,9528,444,1,0
"27310_700",11,292780968,"Beeskow Bahnhof","459004",1,,452,1,0
"27310_700",10,292070342,"Beeskow, Bahnhof","459004",1,,447,1,0
"27310_700",11,292780970,"Beeskow Bahnhof","459006",1,,452,1,0
"27310_700",10,292070344,"Beeskow, Bahnhof","459006",1,,447,1,0
"27310_700",11,292780969,"Beeskow Bahnhof","459008",1,,452,1,0
"27310_700",10,292070343,"Beeskow, Bahnhof","459008",1,,447,1,0
"27310_700",6,292070349,"Beeskow, Bahnhof","459002",1,6655,448,1,0
"27310_700",11,292780971,"Beeskow Bahnhof","459002",1,9527,453,1,0
"27310_700",12,292780972,"Beeskow, Bahnhof","459002",1,9528,448,1,0
"27309_700",1,292070340,"Brieskow-Finkenheerd, Amtsverwaltung","458017",0,,432,1,0
"27309_700",6,292070337,"Wiesenau, Dorfstr.","458013",0,6596,435,1,0
"27309_700",6,292070339,"Brieskow-Finkenheerd, Amtsverwaltung","458019",0,6597,432,1,0
"27309_700",6,292070334,"Brieskow-Finkenheerd, Amtsverwaltung","458015",0,6598,433,1,0
"27309_700",6,292070332,"Wiesenau, Dorfstr.","458011",0,6646,436,1,0
"27309_700",6,292070333,"Brieskow-Finkenheerd, Amtsverwaltung","458007",0,6647,433,1,0
"27309_700",6,292070335,"Wiesenau, Dorfstr.","458009",0,6649,435,1,0
"27309_700",6,292070336,"Wiesenau, Dorfstr.","458005",0,6650,435,1,0
"27309_700",6,292070338,"Lossow Lindenstraße","458003",0,6652,434,1,0
"27309_700",6,292070341,"Brieskow-Finkenheerd, Amtsverwaltung","458001",0,6654,432,1,0
"27309_700",7,292780960,"Wiesenau, Dorfstr.","458013",0,9459,435,1,0
"27309_700",7,292780962,"Brieskow-Finkenheerd, Amtsverwaltung","458019",0,9460,432,1,0
"27309_700",7,292780957,"Brieskow-Finkenheerd, Amtsverwaltung","458015",0,9461,433,1,0
"27309_700",7,292780955,"Wiesenau, Dorfstr.","458011",0,9518,436,1,0
"27309_700",7,292780956,"Brieskow-Finkenheerd, Amtsverwaltung","458007",0,9519,433,1,0
"27309_700",7,292780958,"Wiesenau, Dorfstr.","458009",0,9521,435,1,0
"27309_700",7,292780959,"Wiesenau, Dorfstr.","458005",0,9522,435,1,0
"27309_700",7,292780961,"Lossow Lindenstraße","458003",0,9524,434,1,0
"27309_700",7,292780964,"Brieskow-Finkenheerd, Amtsverwaltung","458001",0,9526,432,1,0
"27309_700",1,292070328,"Eisenhüttenstadt Bahnhof","458020",1,,442,1,0
"27309_700",6,292070322,"Eisenhüttenstadt Bahnhof","458016",1,6596,438,1,0
"27309_700",6,292070329,"Eisenhüttenstadt Bahnhof","458018",1,6598,442,1,0
"27309_700",6,292070326,"Eisenhüttenstadt Bahnhof","458008",1,6616,441,1,0
"27309_700",6,292070331,"Eisenhüttenstadt Bahnhof","458012",1,6646,439,1,0
"27309_700",6,292070323,"Eisenhüttenstadt Bahnhof","458010",1,6649,438,1,0
"27309_700",6,292070324,"Eisenhüttenstadt, ZOB","458006",1,6650,437,1,0
"27309_700",6,292070330,"Eisenhüttenstadt Bahnhof","458014",1,6665,440,1,0
"27309_700",6,292070327,"Eisenhüttenstadt Bahnhof","458002",1,6667,441,1,0
"27309_700",6,292070325,"Eisenhüttenstadt, ZOB","458004",1,6673,443,1,0
"27309_700",7,292780945,"Eisenhüttenstadt Bahnhof","458016",1,9459,438,1,0
"27309_700",7,292780952,"Eisenhüttenstadt Bahnhof","458018",1,9461,442,1,0
"27309_700",7,292780949,"Eisenhüttenstadt Bahnhof","458008",1,9480,441,1,0
"27309_700",7,292780954,"Eisenhüttenstadt Bahnhof","458012",1,9518,439,1,0
"27309_700",7,292780946,"Eisenhüttenstadt Bahnhof","458010",1,9521,438,1,0
"27309_700",7,292780947,"Eisenhüttenstadt, ZOB","458006",1,9522,437,1,0
"27309_700",7,292780953,"Eisenhüttenstadt Bahnhof","458014",1,9538,440,1,0
"27309_700",7,292780950,"Eisenhüttenstadt Bahnhof","458002",1,9540,441,1,0
"27309_700",7,292780948,"Eisenhüttenstadt, ZOB","458004",1,9546,443,1,0
"27308_700",6,292070307,"Müllrose, Markt","457017",0,,423,1,0
"27308_700",7,292780930,"Müllrose, Markt","457017",0,,423,1,0
"27308_700",6,292070321,"Pillgram","457001",0,6465,420,1,0
"27308_700",6,292070311,"Pillgram","457009",0,6468,416,1,0
"27308_700",6,292070310,"Müllrose, Jahnstr.","457007",0,6469,419,1,0
"27308_700",6,292070314,"Drahendorf, Dorf","457029",0,6628,417,1,0
"27308_700",6,292070313,"Frankfurt (Oder), Hohenwalde Dorfstr.","457003",0,6632,421,1,0
